#0:Time, 1:C, 2:dC/dt, 3:eB, 4:dA/dt
2.371445940078157832e+02,1.180619481835287488e+01,6.356470887362568214e-05,5.496304443681144375e-02,6.534722093732345805e-01
2.439756838905774998e+02,1.180662903459256263e+01,-2.029508275627047841e-03,5.415910322872769661e-02,6.522091305711988918e-01
2.485297438124185305e+02,1.180691851208568721e+01,-2.029508275627048709e-03,5.363507246695272540e-02,6.527505299825613339e-01
2.576404689535388002e+02,1.176935880735273088e+01,6.356470887365818110e-05,5.261459449817533496e-02,6.536104986518622706e-01
2.621945288753799446e+02,1.176964828484585546e+01,6.356470887374177309e-05,5.211810862966679420e-02,6.541243531699582059e-01
2.713026487190620060e+02,1.177022723983210639e+01,-2.328420986158732681e-03,5.115154209018130116e-02,6.527336713135862833e-01
2.792722535822840086e+02,1.177073382544507574e+01,-2.328420986158776917e-03,5.033386669537876640e-02,6.535817418451669303e-01
2.872444637429439922e+02,1.173310175133883604e+01,6.356470887357164822e-05,4.954128477654750479e-02,6.545083850126561797e-01
2.929370386452453090e+02,1.173346359820524221e+01,-5.515304366430512188e-03,4.899042580228141902e-02,6.495020857236025735e-01
3.009066435084673117e+02,1.173397018381820978e+01,-5.515304366430484433e-03,4.823974632198767959e-02,6.502831603406744598e-01
3.077429439861049900e+02,1.165812708061948477e+01,-2.726933280756191260e-03,4.761438634271641934e-02,6.491463052136964285e-01
3.122970039079461344e+02,1.165841655811260935e+01,-2.726933280756190826e-03,4.720707458972282777e-02,6.495709856162774631e-01
3.191306990881458319e+02,1.162071211463308984e+01,6.356470887362580412e-05,4.660946166888686043e-02,6.506968299179720638e-01
3.282388189318280070e+02,1.162129106961933900e+01,4.852230869684023493e-03,4.583762638816755303e-02,6.562920686586767305e-01
3.350699088145896098e+02,1.162172528585902676e+01,-7.266382056199940584e-04,4.527670869297809736e-02,6.513001702529435111e-01
3.430343030829353097e+02,1.169850919091040709e+01,-5.515304366430196469e-03,4.464156571852615635e-02,6.517536813696680476e-01
3.498706035605731017e+02,1.162266608771168208e+01,6.356470887375594903e-05,4.411210277339187857e-02,6.533114271981829146e-01
3.532861485019538463e+02,1.162288319583152685e+01,-1.331950301002190118e-03,4.385288306327888436e-02,6.521881583856105058e-01
3.623942683456361351e+02,1.162346215081777601e+01,-1.331950301002385274e-03,4.317849313086013358e-02,6.528972856172040595e-01
3.760590534085974355e+02,1.158619192357794603e+01,2.157835446154914971e-03,4.221116374779822905e-02,6.551181871130333789e-01
3.806131133304385799e+02,1.158648140107106883e+01,4.832812876562687151e-04,4.190021350233632397e-02,6.537719518495841431e-01
3.897186278766825467e+02,1.162519901577652526e+01,-1.610989449625242157e-03,4.129502070985828499e-02,6.546059307871080479e-01
4.011063829787233885e+02,1.158778404979013210e+01,6.356470887357178374e-05,4.056815108021088329e-02,6.547624566160706872e-01
4.124915327833261358e+02,1.158850774352294444e+01,-1.797003727018336083e-03,3.987341948180293805e-02,6.536400414025554939e-01
4.204611376465480248e+02,1.158901432913591201e+01,-1.797003727018308111e-03,3.940537272212810138e-02,6.541384832990083664e-01
4.307103777681284669e+02,1.155152699377623726e+01,-2.726933280756145290e-03,3.882471080866285035e-02,6.515399755371551471e-01
4.398184976118106420e+02,1.155210594876248642e+01,-2.726933280756047278e-03,3.832806730279966767e-02,6.520713563421934866e-01
4.466521927920104531e+02,1.151440150528296691e+01,6.356470887359369818e-05,3.796700457963025216e-02,6.529606504462214245e-01
4.557603126356925145e+02,1.151498046026921784e+01,-4.121384534579084630e-03,3.750068108062542399e-02,6.492767620009485263e-01
4.625914025184541174e+02,1.151541467650890382e+01,-4.121384534579058609e-03,3.716178869152562264e-02,6.496417073644294993e-01
4.671480677377333564e+02,1.147756549428282291e+01,6.356470887371727012e-05,3.694076416973870319e-02,6.517767301961043813e-01
4.785332175423361036e+02,1.147828918801563347e+01,-1.797003727018138325e-03,3.640560359264228413e-02,6.504947439612774884e-01
4.853643074250975928e+02,1.147872340425532300e+01,-1.797003727018311580e-03,3.609587475271935908e-02,6.508305257755816475e-01
4.956135475466783760e+02,1.144123606889564648e+01,6.356470887351731614e-05,3.564656671589821330e-02,6.508911621267140513e-01
5.058601823708206098e+02,1.144188739325517723e+01,6.356470887359291213e-05,3.521519917483861839e-02,6.513616091293455979e-01
5.126912722535823832e+02,1.144232160949486321e+01,6.356470887359316963e-05,3.493717258261954534e-02,6.516656886959458772e-01
5.217993920972644446e+02,1.144290056448111415e+01,6.356470887361250909e-05,3.457795396850363301e-02,6.520596446092368215e-01
5.286304819800261612e+02,1.144333478072080013e+01,6.356470887369301110e-05,3.431689816795603643e-02,6.523467533841657007e-01
5.400156317846287948e+02,1.144405847445361424e+01,6.356470887356278486e-05,3.389716309908986924e-02,6.528099100770005103e-01
5.548163265306122867e+02,1.144499927630626956e+01,6.356470887360105720e-05,3.337898941813357417e-02,6.533845318691161586e-01
5.718940512375163507e+02,1.144608481690548629e+01,6.356470887374914567e-05,3.281756567432304872e-02,6.540110880488798628e-01
5.844177160225792704e+02,1.144688088001158022e+01,0.000000000000000000e+00,3.242927683130283206e-02,6.543835759693920062e-01
5.992184107685627623e+02,1.144782168186423910e+01,0.000000000000000000e+00,3.199448864217577931e-02,6.548748122696784746e-01
