#0:Time, 1:C, 2:dC/dt, 3:eB, 4:dA/dt
1.050377768128527691e+02,1.236987986684035512e+01,-6.765067255551558689e-03,7.577433791965758336e-02,6.596533868352121299e-01
1.483169778549717535e+02,1.214379794470980123e+01,-8.903793046045216375e-03,6.775017616794049014e-02,6.519739074686023983e-01
1.528736430742509924e+02,1.210594876248371854e+01,-4.718843802592558728e-03,6.698262690244786988e-02,6.546554550439827036e-01
1.608484585323490705e+02,1.203017802865827512e+01,-4.121384534579234683e-03,6.567219133828490485e-02,6.520171058466323055e-01
1.665410334346503873e+02,1.203053987552467952e+01,-4.121384534579234683e-03,6.476177119872135457e-02,6.529492367981801770e-01
1.756543638732088652e+02,1.195484151107251591e+01,-2.029508275627068224e-03,6.334632792457101091e-02,6.519146544641527541e-01
1.813469387755101820e+02,1.195520335793892031e+01,-2.029508275626978886e-03,6.248775417048724190e-02,6.527949390302210109e-01
1.904576639166304517e+02,1.191764365320596575e+01,-2.726933280756173045e-03,6.115329197429381081e-02,6.511783939373079200e-01
1.984272687798523407e+02,1.191815023881893332e+01,-2.726933280756047712e-03,6.002480485535929833e-02,6.523372761930206210e-01
2.052609639600521518e+02,1.188044579533941381e+01,6.356470887359329160e-05,5.908512316591327945e-02,6.538051892633250928e-01
2.143690838037343269e+02,1.188102475032566474e+01,-4.121384534579233816e-03,5.787157992916266286e-02,6.508685205557979137e-01
2.212001736864959298e+02,1.188145896656535072e+01,-4.121384534579102844e-03,5.698972017038415883e-02,6.517764332889577350e-01
2.303135041250542940e+02,1.180576060211318712e+01,6.356470887369095111e-05,5.584977018799075488e-02,6.525594306476741879e-01
2.371445940078157832e+02,1.180619481835287488e+01,6.356470887362568214e-05,5.502187153053973712e-02,6.534133822795062940e-01
2.439756838905774998e+02,1.180662903459256263e+01,-2.029508275627047841e-03,5.421606907850004542e-02,6.521521647214265638e-01
2.485297438124185305e+02,1.180691851208568721e+01,-2.029508275627048709e-03,5.369085123305114560e-02,6.526947512164629206e-01
2.576404689535388002e+02,1.176935880735273088e+01,6.356470887365818110e-05,5.266812236709405431e-02,6.535569707829435027e-01
2.621945288753799446e+02,1.176964828484585546e+01,6.356470887374177309e-05,5.217057113552294595e-02,6.540718906641020958e-01
2.713026487190620060e+02,1.177022723983210639e+01,-2.328420986158732681e-03,5.120198808668901397e-02,6.526832253170786746e-01
2.792722535822840086e+02,1.177073382544507574e+01,-2.328420986158776917e-03,5.038266789605345269e-02,6.535329406444921885e-01
2.872444637429439922e+02,1.173310175133883604e+01,6.356470887357164822e-05,4.958854688728437515e-02,6.544611229019192677e-01
2.929370386452453090e+02,1.173346359820524221e+01,-5.515304366430512188e-03,4.903665116717278311e-02,6.494558603587111678e-01
3.009066435084673117e+02,1.173397018381820978e+01,-5.515304366430484433e-03,4.828460362459423283e-02,6.502383030380679552e-01
3.077429439861049900e+02,1.165812708061948477e+01,-2.726933280756191260e-03,4.765814446372385743e-02,6.491025470926889973e-01
3.122970039079461344e+02,1.165841655811260935e+01,-2.726933280756190826e-03,4.725013709252440935e-02,6.495279231134758469e-01
3.191306990881458319e+02,1.162071211463308984e+01,6.356470887362580412e-05,4.665153324561276821e-02,6.506547583412461977e-01
3.282388189318280070e+02,1.162129106961933900e+01,4.852230869684023493e-03,4.587847183761536302e-02,6.562512232092289066e-01
3.350699088145896098e+02,1.162172528585902676e+01,-7.266382056199940584e-04,4.531670219799133897e-02,6.512601767479302417e-01
3.430343030829353097e+02,1.169850919091040709e+01,-5.515304366430196469e-03,4.468063556791065927e-02,6.517146115202835377e-01
3.498706035605731017e+02,1.162266608771168208e+01,6.356470887375594903e-05,4.415043691210362303e-02,6.532730930594711216e-01
3.532861485019538463e+02,1.162288319583152685e+01,-1.331950301002190118e-03,4.389086864059404264e-02,6.521501728082953475e-01
3.623942683456361351e+02,1.162346215081777601e+01,-1.331950301002385274e-03,4.321560864004111296e-02,6.528601701080229969e-01
3.760590534085974355e+02,1.158619192357794603e+01,2.157835446154914971e-03,4.224712718113207699e-02,6.550822236796994824e-01
3.806131133304385799e+02,1.158648140107106883e+01,4.832812876562687151e-04,4.193583148917876674e-02,6.537363338627416587e-01
3.897186278766825467e+02,1.162519901577652526e+01,-1.610989449625242157e-03,4.133000235844217635e-02,6.545709491385240941e-01
4.011063829787233885e+02,1.158778404979013210e+01,6.356470887357178374e-05,4.060243340187220940e-02,6.547281742944093264e-01
4.124915327833261358e+02,1.158850774352294444e+01,-1.797003727018336083e-03,3.990710247822584072e-02,6.536063584061325704e-01
4.204611376465480248e+02,1.158901432913591201e+01,-1.797003727018308111e-03,3.943869158837109978e-02,6.541051644327653403e-01
4.307103777681284669e+02,1.155152699377623726e+01,-2.726933280756145290e-03,3.885762404741385789e-02,6.515070622984041604e-01
4.398184976118106420e+02,1.155210594876248642e+01,-2.726933280756047278e-03,3.836067560427737499e-02,6.520387480407158209e-01
4.466521927920104531e+02,1.151440150528296691e+01,6.356470887359369818e-05,3.799941635230891929e-02,6.529282386735426602e-01
4.557603126356925145e+02,1.151498046026921784e+01,-4.121384534579084630e-03,3.753287142878447558e-02,6.492445716527894817e-01
4.625914025184541174e+02,1.151541467650890382e+01,-4.121384534579058609e-03,3.719384173354244039e-02,6.496096543224126885e-01
4.671480677377333564e+02,1.147756549428282291e+01,6.356470887371727012e-05,3.697273866191308489e-02,6.517447557039299788e-01
4.785332175423361036e+02,1.147828918801563347e+01,-1.797003727018138325e-03,3.643742495640614476e-02,6.504629225975137041e-01
4.853643074250975928e+02,1.147872340425532300e+01,-1.797003727018311580e-03,3.612763218533708576e-02,6.507987683429639070e-01
4.956135475466783760e+02,1.144123606889564648e+01,6.356470887351731614e-05,3.567826481579937370e-02,6.508594640268128284e-01
5.058601823708206098e+02,1.144188739325517723e+01,6.356470887359291213e-05,3.524687888397247393e-02,6.513299294202117284e-01
5.126912722535823832e+02,1.144232160949486321e+01,6.356470887359316963e-05,3.496886119833374218e-02,6.516340000802316457e-01
5.217993920972644446e+02,1.144290056448111415e+01,6.356470887361250909e-05,3.460967903045085448e-02,6.520279195472895584e-01
5.286304819800261612e+02,1.144333478072080013e+01,6.356470887369301110e-05,3.434866789353011041e-02,6.523149836585916406e-01
5.400156317846287948e+02,1.144405847445361424e+01,6.356470887356278486e-05,3.392903788448805441e-02,6.527780352916022766e-01
5.548163265306122867e+02,1.144499927630626956e+01,6.356470887360105720e-05,3.341105294422913596e-02,6.533524683430205204e-01
5.718940512375163507e+02,1.144608481690548629e+01,6.356470887374914567e-05,3.284991161944036259e-02,6.539787421037625004e-01
5.844177160225792704e+02,1.144688088001158022e+01,0.000000000000000000e+00,3.246186836486253391e-02,6.543509844358322836e-01
5.992184107685627623e+02,1.144782168186423910e+01,0.000000000000000000e+00,3.202740688798416668e-02,6.548418940238700525e-01
