#0:Time, 1:C, 2:dC/dt, 3:eB, 4:dA/dt
1.346547980894485477e+02,5.256679442523993373e+01,-1.331426810234045965e-02,6.116858486513618298e-02,6.540929177663488137e-01
1.414858879722101506e+02,5.256867414922125903e+01,-2.475878204594351983e-02,6.027419037715926742e-02,6.435688512851038823e-01
1.050377768128527691e+02,5.354926349281538478e+01,-2.928600543528734126e-02,6.528376397854664115e-02,6.476230225965873277e-01
1.483169778549717535e+02,5.257055387320259143e+01,-3.854455864088786321e-02,5.939937917776794835e-02,6.306839388639321475e-01
1.528736430742509924e+02,5.240670459949661364e+01,-2.042789524931798092e-02,5.882651405322186777e-02,6.471025164464832002e-01
1.608484585323490705e+02,5.207869276475442888e+01,-1.784149149168453782e-02,5.784405378406072551e-02,6.461251364437511358e-01
1.665410334346503873e+02,5.208025920140553922e+01,-1.784149149168516232e-02,5.715812546578415837e-02,6.468327755740115315e-01
1.756543638732088652e+02,5.175256065399356942e+01,-8.785750110939391511e-03,5.608602114931695443e-02,6.524187194040945714e-01
1.813469387755101820e+02,5.175412709064467265e+01,-8.785750110939214569e-03,5.543222948956560980e-02,6.530942218758304385e-01
1.904576639166304517e+02,5.159153096625959023e+01,-1.180490597729961372e-02,5.441064253281550911e-02,6.488430706822427840e-01
1.984272687798523407e+02,5.159372397757113760e+01,-1.180490597729916789e-02,5.354141160307598207e-02,6.497426967487607286e-01
2.052609639600521518e+02,5.143050127852559683e+01,2.751718998856053210e-04,5.281374416046411696e-02,6.602881754597862418e-01
2.143690838037343269e+02,5.143300757716737337e+01,-1.784149149168489171e-02,5.186860906001908300e-02,6.431513844678358183e-01
2.212001736864959298e+02,5.143488730114869867e+01,-1.784149149168437129e-02,5.117784296251061404e-02,6.438682035397260695e-01
2.303135041250542940e+02,5.110718875373673598e+01,2.751718998861259549e-04,5.027978547445366431e-02,6.583410225522237091e-01
2.371445940078157832e+02,5.110906847771806838e+01,2.751718998853447330e-04,4.962380759534992108e-02,6.590230534057078815e-01
2.439756838905774998e+02,5.111094820169940078e+01,-8.785750110939547636e-03,4.898219273422640963e-02,6.506297992303877731e-01
2.485297438124185305e+02,5.111220135102028195e+01,-8.785750110939551105e-03,4.856227336082377666e-02,6.510670872533779185e-01
2.576404689535388002e+02,5.094960522663519953e+01,2.751718998853447330e-04,4.774056948222496488e-02,6.586961308588242803e-01
2.621945288753799446e+02,5.095085837595608069e+01,2.751718998861248707e-04,4.733884094337067333e-02,6.591152280472667435e-01
2.713026487190620060e+02,5.095336467459785723e+01,-1.007974452882590653e-02,4.655295462794784705e-02,6.495809352331526343e-01
2.792722535822840086e+02,5.095555768590941170e+01,-1.007974452882528030e-02,4.588407863399231179e-02,6.502802063638868368e-01
2.872444637429439922e+02,5.079264827419408590e+01,2.751718998863024630e-04,4.523204726472113135e-02,6.590292297154953793e-01
2.929370386452453090e+02,5.079421471084520334e+01,-2.387577647805451050e-02,4.477666514838631040e-02,6.353553742658737402e-01
3.009066435084673117e+02,5.079640772215675071e+01,-2.387577647805406295e-02,4.415308089532454100e-02,6.360093536557139826e-01
3.077429439861049900e+02,5.046808260008434388e+01,-1.180490597729936739e-02,4.363085713713683172e-02,6.440518617227328768e-01
3.122970039079461344e+02,5.046933574940523215e+01,-1.180490597729975596e-02,4.328933937251726316e-02,6.444107481369395485e-01
3.191306990881458319e+02,5.030611305035969139e+01,2.751718998857353711e-04,4.278623169413698496e-02,6.547316670837340924e-01
3.282388189318280070e+02,5.030861934900146082e+01,2.100532844019082496e-02,4.213276735274242707e-02,6.761500252646087672e-01
3.350699088145896098e+02,5.031049907298279322e+01,-3.145619937748443673e-03,4.165517318366170757e-02,6.525027240301314313e-01
3.430343030829353097e+02,5.064289693034807982e+01,-2.387577647805418091e-02,4.111153167411420173e-02,6.369232433024560880e-01
3.498706035605731017e+02,5.031457180827568010e+01,2.751718998850858256e-04,4.065595464638525891e-02,6.569791825162007992e-01
3.532861485019538463e+02,5.031551167026633919e+01,-5.766018619056891177e-03,4.043209322308823073e-02,6.511748799077463623e-01
3.623942683456361351e+02,5.031801796890811573e+01,-5.766018619057671803e-03,3.984710382571057807e-02,6.517946066042983322e-01
3.760590534085974355e+02,5.015667499384391448e+01,9.341278987683972537e-03,3.900121104352005652e-02,6.655115833588406415e-01
3.806131133304385799e+02,5.015792814316479564e+01,2.092126786390790735e-03,3.872752152387792107e-02,6.585534893267770418e-01
3.897186278766825467e+02,5.032553686483343824e+01,-6.973980301407839942e-03,3.819226398944347567e-02,6.523456966557401593e-01
4.011063829787233885e+02,5.016356731510879285e+01,2.751718998856789384e-04,3.754469933597889136e-02,6.579975155513146934e-01
4.124915327833261358e+02,5.016670018841101353e+01,-7.779236913499595549e-03,3.692073856211920690e-02,6.506104891357579190e-01
4.204611376465480248e+02,5.016889319972256089e+01,-7.779236913499149725e-03,3.649746433482728425e-02,6.510641584998283493e-01
4.307103777681284669e+02,5.000661036266768633e+01,-1.180490597729916789e-02,3.596894234908721427e-02,6.453177713001877480e-01
4.398184976118106420e+02,5.000911666130946287e+01,-1.180490597729916616e-02,3.551377284548164204e-02,6.458076781029683522e-01
4.466521927920104531e+02,4.984589396226392211e+01,2.751718998861271475e-04,3.518097994315934340e-02,6.559582822737047847e-01
4.557603126356925145e+02,4.984840026090569864e+01,-1.784149149168453782e-02,3.474872994165481566e-02,6.383086061828137092e-01
4.625914025184541174e+02,4.985027998488703105e+01,-1.784149149168485354e-02,3.443281357525733444e-02,6.386505755235920567e-01
4.671480677377333564e+02,4.968643071118104615e+01,2.751718998858153310e-04,3.422593754451108694e-02,6.547031640123440743e-01
4.785332175423361036e+02,4.968956358448325972e+01,-7.779236913498883445e-03,3.372220104971550975e-02,6.471959133177236367e-01
4.853643074250975928e+02,4.969144330846459212e+01,-7.779236913498883445e-03,3.342876113168900126e-02,6.475154062101313723e-01
4.956135475466783760e+02,4.952916047140971756e+01,2.751718998856047789e-04,3.300049705266096950e-02,6.537488389809633649e-01
5.058601823708206098e+02,4.953198005738171616e+01,2.751718998856036405e-04,3.258632839859924163e-02,6.542020870965969959e-01
5.126912722535823832e+02,4.953385978136304146e+01,2.751718998856047789e-04,3.231775907427863331e-02,6.544967093952988035e-01
5.217993920972644446e+02,4.953636608000481800e+01,2.751718998856041284e-04,3.196879172208119679e-02,6.548804140466711887e-01
5.286304819800261612e+02,4.953824580398614330e+01,2.751718998858862378e-04,3.171374372320591439e-02,6.551615150199280313e-01
5.400156317846287948e+02,4.954137867728836397e+01,2.751718998858853705e-04,3.130101306432547109e-02,6.556176673027772628e-01
5.548163265306122867e+02,4.954545141258124374e+01,2.751718998858421108e-04,3.078673410798614049e-02,6.561883943702757627e-01
5.718940512375163507e+02,4.955015072253457475e+01,2.751718998860823700e-04,3.022319252141678070e-02,6.568170683927985198e-01
5.844177160225792704e+02,4.955359688316701039e+01,0.000000000000000000e+00,2.982930724001250922e-02,6.569835455606822805e-01
5.992184107685627623e+02,4.955766961845990437e+01,0.000000000000000000e+00,2.938395598012363830e-02,6.574853449317306087e-01
