#0:Time, 1:C, 2:dC/dt, 3:eB, 4:dA/dt
3.897186278766825467e+02,1.677517895494447941e+01,-2.324660100469332167e-03,4.084062144979225956e-02,6.543466593963299660e-01
4.011063829787233885e+02,1.672118910503626310e+01,9.172396662848536020e-05,4.012330324171704127e-02,6.552354637123193326e-01
4.124915327833261358e+02,1.672223339613700333e+01,-2.593078971166548185e-03,3.943682575015636238e-02,6.532805598900537358e-01
4.204611376465480248e+02,1.672296439990751793e+01,-2.593078971166325273e-03,3.897383713450487674e-02,6.537739436424835349e-01
4.307103777681284669e+02,1.666887012088922759e+01,-3.934968659099636473e-03,3.839886486304056740e-02,6.507577861044340217e-01
4.398184976118106420e+02,1.666970555376981977e+01,-3.934968659099635606e-03,3.790655389767413203e-02,6.512848343689754405e-01
4.466521927920104531e+02,1.661529798742130737e+01,9.172396662844901232e-05,3.754832077809544533e-02,6.534074935055110833e-01
4.557603126356925145e+02,1.661613342030189955e+01,-5.947163830561642134e-03,3.708523912897332409e-02,6.478664246566181451e-01
4.625914025184541174e+02,1.661675999496234013e+01,-5.947163830561382793e-03,3.674840169009628565e-02,6.482293150698765771e-01
4.671480677377333564e+02,1.656214357039367968e+01,9.172396662870912598e-05,3.652857703522152666e-02,6.522170765883765764e-01
4.785332175423361036e+02,1.656318786149441991e+01,-2.593078971166409841e-03,3.599584833342119733e-02,6.501084239763503803e-01
4.853643074250975928e+02,1.656381443615486404e+01,-2.593078971166409841e-03,3.568721131027143001e-02,6.504431139738814371e-01
4.956135475466783760e+02,1.650972015713657015e+01,9.172396662870828572e-05,3.523905956262510242e-02,6.513268285377423750e-01
5.058601823708206098e+02,1.651066001912723635e+01,9.172396662870790625e-05,3.480830795897851132e-02,6.517966596029608484e-01
5.126912722535823832e+02,1.651128659378768049e+01,9.172396662844825338e-05,3.453041209170129577e-02,6.521006084446190343e-01
5.217993920972644446e+02,1.651212202666827267e+01,9.172396662844802299e-05,3.417104218304325286e-02,6.524947156524520953e-01
5.286304819800261612e+02,1.651274860132871325e+01,9.172396662870876006e-05,3.390964283830278508e-02,6.527821679715739567e-01
5.400156317846287948e+02,1.651379289242945347e+01,9.172396662860444626e-05,3.348892766412819855e-02,6.532463047697172343e-01
5.548163265306122867e+02,1.651515047086041577e+01,9.172396662860456823e-05,3.296878342780579924e-02,6.538228971171988757e-01
5.718940512375163507e+02,1.651671690751152255e+01,9.172396662870867874e-05,3.240421905903531630e-02,6.544525939219225652e-01
5.844177160225792704e+02,1.651786562772233680e+01,0.000000000000000000e+00,3.201310832108017479e-02,6.547997444796146427e-01
5.992184107685627623e+02,1.651922320615329909e+01,0.000000000000000000e+00,3.157449056558482570e-02,6.552948103462694629e-01
